fund_symbol,price_date,open,high,low,close,adj_close,volume
FBGX,2021-10-01,0.8494439571012197,0.8482588483586688,0.850185842203075,0.8496418024332001,0.8496418024332001,100
FBGX,2021-10-04,0.804267240159597,0.8027265208339275,0.8052317395956523,0.8045244521060886,0.8045244521060886,200
FBGX,2021-10-05,0.8291406095248876,0.8277956820580099,0.8299825420960749,0.8293651354368314,0.8293651354368314,200
FBGX,2021-10-06,0.8435581086052236,0.8423266691384079,0.8443289970152617,0.8437636885164826,0.8437636885164826,100
FBGX,2021-10-07,0.8785760774215455,0.8776202834897184,0.8635045334234386,0.8630088595611195,0.8630088595611195,400
FBGX,2021-10-08,0.8558108605223692,0.8546758691498162,0.8565213718533538,0.8560003391219567,0.8560003391219567,100
FBGX,2021-10-11,0.8408698604940718,0.8432963522801815,0.8416539956073661,0.8447245340605615,0.8447245340605615,500
FBGX,2021-10-12,0.8406576303800334,0.8394033596668853,0.8414428112856902,0.8408670218027158,0.8408670218027158,100
FBGX,2021-10-13,0.8556693737796769,0.8545332686877907,0.8563805823055697,0.855859038306651,0.855859038306651,100
FBGX,2021-10-14,0.8913947763094597,0.8905398853492286,0.8919299431210228,0.8915374941713413,0.8915374941713413,100
FBGX,2021-10-15,0.9077081977418716,0.9069817186207683,0.9081629779805147,0.907829478176089,0.907829478176089,100
FBGX,2021-10-18,0.9277427205070884,0.9271739440435787,0.9280987779467251,0.9278376736233768,0.9278376736233768,100
FBGX,2021-10-19,0.93988228303008,0.9394090636853663,0.9401785211465901,0.9399612835766061,0.9399612835766061,100
FBGX,2021-10-20,0.9372081835931972,0.9367139149530845,0.9375175986934732,0.9372906981673285,0.9372906981673285,100
FBGX,2021-10-21,0.9551487025665696,0.9547956535379174,0.9553697133524808,0.9552076415480916,0.9552076415480916,100
FBGX,2021-10-22,0.9461925917541526,0.9457690442917035,0.9464577349777554,0.9462632999392407,0.9462632999392407,100
FBGX,2021-10-25,0.9604261580689889,0.9601146507714684,0.960621163484823,0.9604781619589945,0.9604781619589945,100
FBGX,2021-10-26,0.966510088004754,0.966246470638565,0.9666751140395338,0.9665540970171399,0.9665540970171399,100
FBGX,2021-10-27,0.966382749936331,0.966118130222742,0.9665484034465281,0.9664269262833646,0.9664269262833646,100
FBGX,2021-10-28,0.9840119980757803,0.9881213815132761,0.9840907811004111,0.9882296420850348,0.9882296420850348,200
FBGX,2021-10-29,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999,100
FBGX,2021-11-01,0.9992642689380006,0.9992584775974676,0.9992678943515234,0.9992652357604103,0.9992652357604103,400
FLGE,2021-10-01,0.8176660346925493,0.8391038986966317,0.8116939798389369,0.8405702900905737,0.8405702900905737,1800
FLGE,2021-10-04,0.8067432581567107,0.8052220289193737,0.7898715999324211,0.7983072162326377,0.7983072162326377,2400
FLGE,2021-10-05,0.825065791335352,0.8236887887516755,0.8259278031198964,0.8252956719560272,0.8252956719560272,100
FLGE,2021-10-06,0.8140439740796288,0.8356244474232097,0.814960297347525,0.8371225501971146,0.8371225501971146,200
FLGE,2021-10-07,0.8565041455615611,0.855374611413741,0.8572112406374952,0.8566927131169547,0.8566927131169547,100
FLGE,2021-10-08,0.8494864031240273,0.8483016284972764,0.8502280790674102,0.8496841926777917,0.8496841926777917,100
FLGE,2021-10-11,0.8574379580633295,0.8563157744631094,0.8394013628428225,0.838818159980783,0.838818159980783,300
FLGE,2021-10-12,0.8351537960893064,0.834726064512449,0.8359660978768937,0.8362323550606886,0.8362323550606886,500
FLGE,2021-10-13,0.8463453974362601,0.8451358982403103,0.8471025511066059,0.846547314578005,0.846547314578005,100
FLGE,2021-10-14,0.8827357876566967,0.8818127370732682,0.8833136227966436,0.8828898842746323,0.8828898842746323,100
FLGE,2021-10-15,0.9008460907212993,0.9000655962125317,0.9013346849129922,0.9009763886337624,0.9009763886337624,200
FLGE,2021-10-18,0.9181216220040181,0.917477112625845,0.9185250886974152,0.918229218182589,0.918229218182589,100
FLGE,2021-10-19,0.9338549477913919,0.9333342840030803,0.931519963957876,0.9312712834353055,0.9312712834353055,300
FLGE,2021-10-20,0.929949913693087,0.9293985112511765,0.9302950948921553,0.9300419663421459,0.9300419663421459,100
FLGE,2021-10-21,0.9463199298225756,0.9475515500670222,0.9465844455707608,0.948029560130562,0.948029560130562,100
FLGE,2021-10-22,0.9391182546195421,0.9386390211904287,0.9394182575885568,0.9391982591739555,0.9391982591739555,200
FLGE,2021-10-25,0.9480036220606128,0.9717936286113567,0.9482598411893901,0.9720506987325318,0.9720506987325318,300
FLGE,2021-10-26,0.9587707631794901,0.9584462253657702,0.9589739257757506,0.9588249424199177,0.9588249424199177,100
FLGE,2021-10-27,0.9650669232292933,0.9683712175227448,0.9566368192825365,0.9564793488858431,0.9564793488858431,700
FLGE,2021-10-28,0.9689012139562524,0.9806776373955453,0.969054457397083,0.9808537395260771,0.9808537395260771,200
FLGE,2021-10-29,0.9752964147259401,0.9931694378689788,0.9754181449569184,0.9932316909468567,0.9932316909468567,500
FLGE,2021-11-01,0.9918362149466596,0.9932264780537889,0.9918764430928648,0.9924969267072671,0.9924969267072671,600
IGM,2021-10-01,0.4040012450833357,0.4054701537232981,0.401334684912992,0.4089104294131777,0.4089104294131777,80700
IGM,2021-10-04,0.4048643142137581,0.40017967658215214,0.3920707326688067,0.39377711209393684,0.39377711209393684,52700
IGM,2021-10-05,0.39513002631653416,0.4001083763511394,0.39811060426873907,0.40218451060462623,0.40218451060462623,34100
IGM,2021-10-06,0.3953847024533801,0.4013062202321537,0.3974770513037113,0.4064941854714502,0.4064941854714502,51900
IGM,2021-10-07,0.41174056990859953,0.41171605396001487,0.4142310074900039,0.4124288197142898,0.4124288197142898,51400
IGM,2021-10-08,0.4147400888536744,0.4101331888315318,0.4120910063636876,0.4101962668324596,0.4101962668324596,34500
IGM,2021-10-11,0.4065055604289878,0.4079371417163392,0.4077406093371628,0.40558986025349364,0.40558986025349364,25700
IGM,2021-10-12,0.4075808596734486,0.4030031657302571,0.4052767922509433,0.404360543160334,0.404360543160334,22700
IGM,2021-10-13,0.4063499250120264,0.4044006502581069,0.40840232021174755,0.4095038928374617,0.4095038928374617,28600
IGM,2021-10-14,0.41561730665836616,0.41605110800559,0.41808864109928484,0.42104816944793766,0.42104816944793766,103300
IGM,2021-10-15,0.42300291462689943,0.4200011408036962,0.42419890747310923,0.4252871939071088,0.4252871939071088,20300
IGM,2021-10-18,0.4222954809134384,0.42626130108661564,0.4251421974432618,0.43122182814994847,0.43122182814994847,28200
IGM,2021-10-19,0.4327230538498542,0.4316088184125717,0.434363912823112,0.43643582823472893,0.43643582823472893,18300
IGM,2021-10-20,0.4358357621890828,0.43197957961383804,0.4344483865517825,0.43390654364075676,0.43390654364075676,12400
IGM,2021-10-21,0.432001471462124,0.4324501611385221,0.4339415441797601,0.43753797459411337,0.43753797459411337,97800
IGM,2021-10-22,0.4330343246837771,0.4290134900037076,0.43105535845018866,0.4299925110567888,0.4299925110567888,19100
IGM,2021-10-25,0.4299216163445485,0.4286142087100363,0.43077377935462074,0.4322815842647413,0.4322815842647413,12900
IGM,2021-10-26,0.43661393927389003,0.43323446367966234,0.43432167595877685,0.43250766556923037,0.43250766556923037,15300
IGM,2021-10-27,0.43174679532527804,0.4308958161024442,0.4327166751140395,0.4306566248887256,0.4306566248887256,35400
IGM,2021-10-28,0.43202976881066246,0.43202235975244563,0.4340964126823225,0.4367184298653404,0.4367184298653404,170900
IGM,2021-10-29,0.43031777922408676,0.434418047514474,0.4325054907923636,0.43917706405165957,0.43917706405165957,63900
IGM,2021-11-01,0.4396134582189649,0.43520235005561425,0.4385312834375176,0.43927597462237356,0.43927597462237356,17900
IGV,2021-10-01,0.39931803390022347,0.39999429598151903,0.3942388917046799,0.40409207161125316,0.40409207161125316,1054300
IGV,2021-10-04,0.3990067630663007,0.3951031001340445,0.38349664920876275,0.38690989247007956,0.38690989247007956,1836400
IGV,2021-10-05,0.38778686437080845,0.39289279297264923,0.39080362673875096,0.39636291701403115,0.39636291701403115,1260800
IGV,2021-10-06,0.38999405755680694,0.3951601403188547,0.3914231007490004,0.3998389170705515,0.3998389170705515,981900
IGV,2021-10-07,0.40608110020091115,0.4064255768188689,0.4061919243115391,0.40698873832502014,0.40698873832502014,811800
IGV,2021-10-08,0.4118962053255609,0.4072669195448193,0.4044179760094611,0.4028203642735019,0.4028203642735019,616700
IGV,2021-10-11,0.40078949602422254,0.40304594586886466,0.4016021850537817,0.401435616283506,0.401435616283506,578000
IGV,2021-10-12,0.4047511248196044,0.40571257450874143,0.4049107394267049,0.40793545378756835,0.40793545378756835,630900
IGV,2021-10-13,0.40949093069979337,0.41461084333913245,0.41240074336881233,0.419719941784064,0.419719941784064,1311600
IGV,2021-10-14,0.4263137044058971,0.4259333200239569,0.42698654051923185,0.42898927526811825,0.42898927526811825,927600
IGV,2021-10-15,0.43028948187554816,0.4264609417334513,0.4300557526609225,0.43051532407341997,0.43051532407341997,587400
IGV,2021-10-18,0.42876142505447234,0.43233608076890173,0.4312102269527511,0.43718472255584917,0.43718472255584917,1028900
IGV,2021-10-19,0.43958516087042643,0.4396514844708097,0.4400236526440277,0.44256828361899647,0.44256828361899647,1040600
IGV,2021-10-20,0.443079883414924,0.4416906710777744,0.44113589007152115,0.4414520071780814,0.4414520071780814,633300
IGV,2021-10-21,0.4395144174990804,0.44297407523600374,0.44082615306639633,0.4477257633776547,0.4477257633776547,2236800
IGV,2021-10-22,0.44206117886754015,0.4428742549125859,0.44126260066452666,0.4439106413644006,0.4439106413644006,587100
IGV,2021-10-25,0.4451314411839611,0.44462824059549955,0.4443318128062173,0.44697686905653444,0.44697686905653444,807400
IGV,2021-10-26,0.4511587764226491,0.4492484955651256,0.4465844455707609,0.4454225600881717,0.4454225600881717,777600
IGV,2021-10-27,0.4468575794448061,0.4446995408265123,0.441699048262657,0.44006725918808554,0.44006725918808554,883900
IGV,2021-10-28,0.43879283511135014,0.4426746142657503,0.44144562707664586,0.44735838125785987,0.44735838125785987,591000
IGV,2021-10-29,0.44358923568861597,0.44772267062145277,0.4457678661936138,0.4521908691413149,0.4521908691413149,716600
IGV,2021-11-01,0.45363479441976284,0.4495764766277843,0.4493439207073267,0.4508202512328495,0.4508202512328495,579100
IVV,2021-10-01,0.4424714904213475,0.44525568262841175,0.4399250999605789,0.44779641378530755,0.44779641378530755,6783700
IVV,2021-10-04,0.4452870766009225,0.4422325528334712,0.438615757166188,0.4397987876390047,0.4397987876390047,7911000
IVV,2021-10-05,0.44143863719969445,0.44445712004106896,0.4429520752379343,0.44617145440929196,0.44617145440929196,4738500
IVV,2021-10-06,0.44003791844704154,0.44395801842397975,0.4403052317395956,0.4487855194924475,0.4487855194924475,5125700
IVV,2021-10-07,0.45298395540337866,0.4533268687790548,0.45535563439770227,0.45390060900651397,0.45390060900651397,4110900
IVV,2021-10-08,0.4544837148759161,0.45076006046259587,0.45397589682941947,0.4529821537070269,0.4529821537070269,3056500
IVV,2021-10-11,0.4511870737711876,0.4513019422182929,0.45030128963225774,0.4483474869649997,0.4483474869649997,2829000
IVV,2021-10-12,0.44910721865361214,0.4453127228132219,0.447724840907811,0.4467931779966371,0.4467931779966371,4986700
IVV,2021-10-13,0.44766405387815167,0.4452699426746143,0.44596497156051135,0.44898334063387546,0.44898334063387546,5343000
IVV,2021-10-14,0.4539743626022241,0.4547528733993098,0.4559047136340599,0.4595526416187421,0.4595526416187421,3592600
IVV,2021-10-15,0.46206740428421855,0.45990075007843023,0.46371853353607023,0.4643709994206666,0.4643709994206666,3719900
IVV,2021-10-18,0.4608930643198733,0.46174029603855926,0.462535901334685,0.4662079100196408,0.4662079100196408,2692900
IVV,2021-10-19,0.467981550128753,0.46633203091578024,0.469659852452554,0.47119582879993216,0.47119582879993216,2727800
IVV,2021-10-20,0.47100936642236624,0.46919830020249265,0.4734893281522779,0.47365446298625147,0.47365446298625147,2735800
IVV,2021-10-21,0.4719714762726732,0.4707954253771782,0.4739398547051867,0.4753218126068588,0.4753218126068588,4878900
IVV,2021-10-22,0.4740230340417103,0.47196474916578735,0.47355972292616993,0.4745446581226773,0.4745446581226773,3756600
IVV,2021-10-25,0.47553694218851694,0.4737329948949035,0.4754463028664752,0.4779076175269531,0.4779076175269531,2065700
IVV,2021-10-26,0.4796542064008602,0.47742634686136387,0.4799656473503407,0.4786423817665427,0.4786423817665427,2550500
IVV,2021-10-27,0.47863550185347636,0.4755155006702222,0.4775581460832348,0.47575984513430647,0.47575984513430647,2507100
IVV,2021-10-28,0.47726308044936194,0.4772980064455409,0.4798107788477783,0.48194882084469626,0.48194882084469626,2464700
IVV,2021-10-29,0.47784317609439997,0.4789949519436443,0.4799656473503407,0.4831781379378559,0.4831781379378559,4175200
IVV,2021-11-01,0.48411103879566486,0.4806063371645324,0.48368249141183756,0.48452049568326006,0.48452049568326006,2914800
NRGU,2021-10-01,0.03997000481054924,0.05115078572854578,0.043799628315593864,0.059614813977476644,0.059614813977476644,650700
NRGU,2021-10-04,0.06695152664195364,0.0704446282405955,0.06708621951906293,0.0722471068658066,0.0722471068658066,695700
NRGU,2021-10-05,0.0808879707971363,0.08350683056213107,0.07267556456608662,0.07878933461446075,0.07878933461446075,637800
NRGU,2021-10-06,0.06521123970683948,0.06831988135641562,0.06269358562820296,0.07558180610702123,0.07558180610702123,446200
NRGU,2021-10-07,0.07501627097540961,0.07559250491971595,0.07582925043644761,0.07953822893558096,0.07953822893558096,375300
NRGU,2021-10-08,0.08634935906505561,0.10315717422924456,0.09035873176775355,0.10963530259569595,0.10963530259569595,697900
NRGU,2021-10-11,0.12088627295622398,0.11707497932293301,0.10694374049670552,0.10539627813652483,0.10539627813652483,557300
NRGU,2021-10-12,0.10342680890800529,0.1069788666115278,0.10270597510840795,0.10415283096183467,0.10415283096183467,346000
NRGU,2021-10-13,0.09483856362658818,0.09776687676468074,0.08978149462183932,0.10142572522643453,0.10142572522643453,346900
NRGU,2021-10-14,0.11051529471688507,0.1072212873969712,0.10325505434476545,0.10733209930621299,0.10733209930621299,183100
NRGU,2021-10-15,0.11323184017657548,0.1112426204260902,0.10839387283888047,0.10591909115315593,0.10591909115315593,214400
NRGU,2021-10-18,0.1132742861993831,0.1119556227362177,0.10457847609393478,0.10651255457743988,0.10651255457743988,286100
NRGU,2021-10-19,0.10938340077534733,0.11192710264381259,0.10904150475868668,0.11621992058894179,0.11621992058894179,244200
NRGU,2021-10-20,0.10687908542969524,0.11781650172546562,0.10949203131159546,0.1256305548883017,0.1256305548883017,299000
NRGU,2021-10-21,0.11896205325560996,0.1179876222798962,0.10923861012558428,0.11390258721792826,0.11390258721792826,435000
NRGU,2021-10-22,0.11621721044738112,0.11623363659698258,0.11089992678943517,0.12175891254892543,0.12175891254892543,498900
NRGU,2021-10-25,0.13145533263533207,0.13477169666029717,0.13303204370107563,0.1353379208998036,0.1353379208998036,332600
NRGU,2021-10-26,0.13683182885763603,0.13508541767675328,0.13451033395280731,0.13769764451540886,0.13769764451540886,244400
NRGU,2021-10-27,0.12489034777441357,0.12277899780395288,0.10649321394379685,0.10556583911489167,0.10556583911489167,494500
NRGU,2021-10-28,0.10056877670562267,0.10213045090266096,0.10311426479698149,0.10891466843763689,0.10891466843763689,224100
NRGU,2021-10-29,0.11004838846600071,0.10454039871089185,0.09936926282592784,0.10087465204674231,0.10087465204674231,259200
NRGU,2021-11-01,0.10714791024081041,0.10866155206342867,0.1097172945880498,0.11439714007149823,0.11439714007149823,243900
QQQ,2021-10-01,0.3376298140864201,0.3361948492713117,0.334952413132849,0.34073278602817536,0.34073278602817536,56375500
QQQ,2021-10-04,0.3375166246922663,0.3327866982289023,0.3292363574928197,0.3300504443910641,0.3300504443910641,76766000
QQQ,2021-10-05,0.33071111236877104,0.33397028206371393,0.3336853072027933,0.3367763631996157,0.3367763631996157,47232900
QQQ,2021-10-06,0.3312346133167322,0.33434104326498015,0.33322070169510615,0.34001215187011635,0.34001215187011635,56806500
QQQ,2021-10-07,0.3435722572794929,0.3425263097852438,0.34603255054344767,0.34467507877520454,0.34467507877520454,39411200
QQQ,2021-10-08,0.34538328758595316,0.3405726834554944,0.3437236019597905,0.34211753401817135,0.34211753401817135,41810200
QQQ,2021-10-11,0.33901638416480373,0.33897555828080883,0.3404713634059808,0.3382035014342033,0.3382035014342033,34847200
QQQ,2021-10-12,0.33944084439288036,0.33488292502067707,0.3379089936363125,0.336437241242882,0.336437241242882,43905100
QQQ,2021-10-13,0.3389173434449192,0.3353962866839689,0.33924649434026016,0.34047844456062515,0.34047844456062515,40120800
QQQ,2021-10-14,0.3448314892894535,0.3441804751447395,0.34710255110660587,0.34984668861539336,0.34984668861539336,43433900
QQQ,2021-10-15,0.3507597838082571,0.34733194535550294,0.3524666328771752,0.35311073744895505,0.35311073744895505,40391000
QQQ,2021-10-18,0.35037776960298816,0.3527650229586744,0.352705975108408,0.35835299769679674,0.35835299769679674,34513500
QQQ,2021-10-19,0.3590650556042899,0.35654393520235006,0.3607450582868728,0.36233768068841765,0.36233768068841765,29091000
QQQ,2021-10-20,0.36216361526924923,0.3580412400536178,0.3618150588500309,0.36164530669341965,0.36164530669341965,31390300
QQQ,2021-10-21,0.35964515124932794,0.3593246442118473,0.3623641380863885,0.3648810953639202,0.3648810953639202,25469300
QQQ,2021-10-22,0.3622202099663262,0.3586116419017198,0.3603086106887425,0.3604018595187295,0.3604018595187295,36275800
QQQ,2021-10-25,0.3616259656470189,0.36132105068020426,0.36195584839781497,0.3658136807449379,0.3658136807449379,32597800
QQQ,2021-10-26,0.36823339653074505,0.3667969084219833,0.3680801937264178,0.36749516044707575,0.36749516044707575,47191300
QQQ,2021-10-27,0.36731373270324563,0.3674243504548955,0.37005124739539336,0.368738607621766,0.368738607621766,45760500
QQQ,2021-10-28,0.3706669685050511,0.36932093659983467,0.3726558540293969,0.3747015020276667,0.3747015020276667,38007000
QQQ,2021-10-29,0.3694077364950904,0.3718877449162935,0.37200822210959056,0.3773720874369445,0.3773720874369445,37225600
QQQ,2021-11-01,0.3771895073431619,0.3737130308302199,0.3772455932871544,0.3792372581989798,0.3792372581989798,30765300
SMOG,2021-10-01,0.040408613712895086,0.03460913213358813,0.04458804978318409,0.04205112263497762,0.04205112263497762,7800
SMOG,2021-10-04,0.04076233056962561,0.03321164760573825,0.04026581066621615,0.037586016871317324,0.037586016871317324,5800
SMOG,2021-10-05,0.036970485865474384,0.031557482246242496,0.04171594300839107,0.03901315510590497,0.03901315510590497,4200
SMOG,2021-10-06,0.03541413169586008,0.030245557995607908,0.0395477839725179,0.039027285187435534,0.039027285187435534,4000
SMOG,2021-10-07,0.03919182772574206,0.03560733536776661,0.04392633890859943,0.043704342174054334,0.043704342174054334,2800
SMOG,2021-10-08,0.04196496788250939,0.03459487208738557,0.04494002365264402,0.0414717892922242,0.0414717892922242,3700
SMOG,2021-10-11,0.04107360140354849,0.034994153381056964,0.044771076195303294,0.04130222831385738,0.04130222831385738,3400
SMOG,2021-10-12,0.04373355216616201,0.03723298063485728,0.04844568339246494,0.0459368950558845,0.0459368950558845,6600
SMOG,2021-10-13,0.046237867511814135,0.04387816216524543,0.05093765838824127,0.052592163456783136,0.052592163456783136,8600
SMOG,2021-10-14,0.05411867907977022,0.04667313122094516,0.05507687109309006,0.053157366718005944,0.053157366718005944,3900
SMOG,2021-10-15,0.05222275672769461,0.047999315517782304,0.056893056259503305,0.05578556188269207,0.05578556188269207,3100
SMOG,2021-10-18,0.05440165256515461,0.04932549981461942,0.05876555724503016,0.057989854601461055,0.057989854601461055,4900
SMOG,2021-10-19,0.05921220181668976,0.05360351367538435,0.06370727037224758,0.061338683924206217,0.061338683924206217,3300
SMOG,2021-10-20,0.06197119329918788,0.05552861991272853,0.06595990313679112,0.06286473272950785,0.06286473272950785,4700
SMOG,2021-10-21,0.06300404652084099,0.0567549838861478,0.066663850875711,0.06433426120868715,0.06433426120868715,3300
SMOG,2021-10-22,0.06475848213022442,0.05739668596526257,0.06636819282536469,0.06400926933348405,0.06400926933348405,2600
SMOG,2021-10-25,0.06279181640680268,0.06338590537033342,0.06741003547896604,0.07098952960958585,0.07098952960958585,8000
SMOG,2021-10-26,0.07078581736891254,0.06640903516527397,0.07276003829475702,0.07022650520693505,0.07022650520693505,5400
SMOG,2021-10-27,0.07065847930048955,0.06640903516527397,0.07523793433575493,0.07291122069774339,0.07291122069774339,2600
SMOG,2021-10-28,0.07529924446079403,0.07264067535578819,0.07979951568395563,0.08109253790394372,0.08109253790394372,3300
SMOG,2021-10-29,0.07856758821698406,0.07197045318426834,0.08123556907135213,0.0803719037458846,0.0803719037458846,8700
SMOG,2021-11-01,0.0791335351877529,0.07694720930895818,0.08367122824801487,0.08535982252617594,0.08535982252617594,20500
SPY,2021-10-01,0.44003791844704154,0.4428314747739782,0.437517598693473,0.44538016984358,0.44538016984358,129240100
SPY,2021-10-04,0.4428959506494241,0.4398796452100505,0.4362927296277525,0.4374673241864605,0.4374673241864605,128570000
SPY,2021-10-05,0.4389909165511192,0.4420614322790406,0.44055865292560675,0.443769340549095,0.443769340549095,90682500
SPY,2021-10-06,0.4376184951470047,0.4415338105695463,0.43795404629160334,0.44631275522459757,0.44631275522459757,113032200
SPY,2021-10-07,0.45052208608053423,0.45088840087841886,0.45296221208537474,0.4516256658800921,0.4516256658800921,72437500
SPY,2021-10-08,0.45206429157587935,0.44833585260816244,0.4515402376527567,0.45049525935764656,0.45049525935764656,74492900
SPY,2021-10-11,0.44878179914542016,0.44886347431765683,0.44792194627470855,0.4460160235124556,0.4460160235124556,65233300
SPY,2021-10-12,0.4466736466793062,0.44293129509739615,0.4453314185954835,0.44450410478868463,0.44450410478868463,71181200
SPY,2021-10-13,0.44531537394946086,0.4428599948663834,0.44358562820296227,0.4467083975074536,0.4467083975074536,72974000
SPY,2021-10-14,0.4514983446051105,0.4522858854062688,0.4534972123669539,0.45705161718783116,0.45705161718783116,70236800
SPY,2021-10-15,0.4595206429157588,0.4574195020391866,0.4612547164498508,0.46181345466363344,0.46181345466363344,66226800
SPY,2021-10-18,0.4584170463227596,0.4592590479993156,0.4601002421580222,0.46367862542566873,0.46367862542566873,62213200
SPY,2021-10-19,0.4654206400860239,0.4637652225993212,0.46713971954722083,0.4685535035537155,0.4685535035537155,46996800
SPY,2021-10-20,0.4685474970995218,0.46664575193223634,0.47099735315650165,0.47105452798462655,0.47105452798462655,49571600
SPY,2021-10-21,0.46945301225275193,0.46821435701451675,0.47141972179985364,0.47272187760523376,0.47272187760523376,41305400
SPY,2021-10-22,0.471377231953366,0.46941220089553093,0.47105366897561524,0.472057763773297,0.472057763773297,58845100
SPY,2021-10-25,0.47300432949432636,0.47116618657844456,0.4729402489159205,0.47549137358522564,0.47549137358522564,45214500
SPY,2021-10-26,0.4771357423809389,0.4748595385449049,0.4774032775806724,0.4760707069279789,0.4760707069279789,56075100
SPY,2021-10-27,0.4760745918107473,0.4729629523999659,0.4750098552683449,0.4732164304588038,0.4732164304588038,72438000
SPY,2021-10-28,0.4746738730580944,0.47473119812908193,0.47724840907811,0.4794054061691936,0.4794054061691936,51437900
SPY,2021-10-29,0.4752539687031325,0.47638536348857774,0.4774032775806724,0.4807195037515366,0.4807195037515366,70108200
SPY,2021-11-01,0.4815218314043974,0.4780110087556684,0.4811201216421693,0.48183578019245177,0.48183578019245177,48433600
TQQQ,2021-10-01,0.007470500014148673,0.003593531643042519,0.006152503238159607,0.011021463593844927,0.011021463593844927,52177000
TQQQ,2021-10-04,0.007258269900110331,0.0,0.0,0.0,0.0,64309000
TQQQ,2021-10-05,0.0,0.0007272623563300551,0.004575660302979123,0.006471577341001261,0.006471577341001261,40653200
TQQQ,2021-10-06,0.00041031155380741313,0.0011835838348116245,0.003928028383172855,0.009919317234460434,0.009919317234460434,58747700
TQQQ,2021-10-07,0.01322901044172159,0.00976813164874657,0.017260798558315027,0.014737675036384956,0.014737675036384956,37703800
TQQQ,2021-10-08,0.015139081468066418,0.007743205087984484,0.01478290251731712,0.011925788811801452,0.011925788811801452,39248100
TQQQ,2021-10-11,0.008333569144571146,0.005989219405070884,0.011361716506166603,0.007926975738650005,0.007926975738650005,34053800
TQQQ,2021-10-12,0.00877217804691699,0.001611385220888134,0.00864447823393591,0.006132455384267571,0.006132455384267571,43600900
TQQQ,2021-10-13,0.008220379750417367,0.0020819667455722612,0.010038294756997246,0.010216048946602413,0.010216048946602413,35230300
TQQQ,2021-10-14,0.014346755708990078,0.01135099677722956,0.018204088528467666,0.020064715773410013,0.020064715773410013,30437500
TQQQ,2021-10-15,0.020699510455870263,0.014773407865841498,0.02386382834938333,0.023554845911460925,0.023554845911460925,25678500
TQQQ,2021-10-18,0.020204306856447557,0.020719847132304736,0.024089091625837722,0.029305789094403067,0.029305789094403067,25219100
TQQQ,2021-10-19,0.02981125668524859,0.025012121039272195,0.03352199132736386,0.03364372412428818,0.03364372412428818,26612700
TQQQ,2021-10-20,0.03327768188120775,0.026709066537375592,0.03408514951849975,0.033007870455412536,0.033007870455412536,29677400
TQQQ,2021-10-21,0.030377203656017426,0.02812081111142803,0.034718702483527625,0.036611041245707965,0.036611041245707965,23025100
TQQQ,2021-10-22,0.03324938453266929,0.02733650857028777,0.03222672748775135,0.03142530132398863,0.03142530132398863,35062100
TQQQ,2021-10-25,0.0325702481677467,0.030288338134215553,0.034141465337613336,0.037416455892950506,0.037416455892950506,29737900
TQQQ,2021-10-26,0.04011149155324145,0.03666257878675527,0.0410823900433632,0.039338146981108074,0.039338146981108074,41993900
TQQQ,2021-10-27,0.039036192308780665,0.03740410118928786,0.04334910176268514,0.040977236438654224,0.040977236438654224,36267000
TQQQ,2021-10-28,0.04292707773281643,0.03958588825827797,0.046361998085262174,0.047844456062511476,0.047844456062511476,32684400
TQQQ,2021-10-29,0.04134242621466369,0.04265179819182616,0.04548910288900154,0.05103785448842038,0.05103785448842038,33628600
TQQQ,2021-11-01,0.05069469990661876,0.04483358526081627,0.05168384299149634,0.053199756962597655,0.053199756962597655,32511400
